namespace,term_local_name,label,definition,usage,notes,examples,rdf_type,class_name,is_required,is_repeatable,compound_name,namespace_iri,term_iri,term_ns_name,datatype,enum
ods:,ods:hasAgents,Has Agents,"The agent(s) who made the assertion, contains an ods:Agent object",,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:Assertion,False,False,Assertion.hasAgents,http://rs.dissco.eu/opends/terms/,http://rs.dissco.eu/opends/terms/hasAgents,ods:hasAgents,object,
ods:,ods:hasCitations,Has Citations,Contains the publication citation(s) that support the assertion,,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:Assertion,False,False,Assertion.hasCitations,http://rs.dissco.eu/opends/terms/,http://rs.dissco.eu/opends/terms/hasCitations,ods:hasCitations,array<ods:Citation>,
ods:,Citation,Citation,A generic class containing the information about a citation in which the Digital Object is mentioned or which had influence on the Digital Object.,,,,http://www.w3.org/2000/01/rdf-schema#Class,ods:Citation,False,True,Citation,http://rs.dissco.eu/opends/terms/,http://rs.dissco.eu/opends/terms/Citation,ods:Citation,,
dcterms:,dcterms:identifier,Identifier,"The main identifier of the citation, preferably a DOI, ISBN, URI, etc referring to the reference",,,https://doi.org/10.3897/zookeys.107.1608| http://www.nature.com/ng/journal/v41/n6/pdf/ng0609-637.pdf,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:Citation,False,False,Citation.identifier,http://purl.org/dc/terms/,http://purl.org/dc/terms/identifier,dcterms:identifier,string,
dcterms:,dcterms:type,Type,The category that best matches the nature of a reference,,,book| journal article| field notes,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:Citation,False,False,Citation.type,http://purl.org/dc/terms/,http://purl.org/dc/terms/type,dcterms:type,string,
dcterms:,dcterms:date,Date,Date of publication,,,2010-01-01| 1963-03-08T14:07-0600,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:Citation,False,False,Citation.date,http://purl.org/dc/terms/,http://purl.org/dc/terms/date,dcterms:date,string,
dcterms:,dcterms:title,Title,Title of publication,,,Field Guide to Moths of Eastern North America| The Origin of Species,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:Citation,False,False,Citation.title,http://purl.org/dc/terms/,http://purl.org/dc/terms/title,dcterms:title,string,
ods:,ods:pageNumber,Page Number,Page number of the citation,,,123| 23-25,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:Citation,False,False,Citation.pageNumber,http://rs.dissco.eu/opends/terms/,http://rs.dissco.eu/opends/terms/pageNumber,ods:pageNumber,string,
dcterms:,dcterms:description,Description,"Abstracts, remarks, notes",,,Describes the treatments of a new species of the genus,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:Citation,False,False,Citation.description,http://purl.org/dc/terms/,http://purl.org/dc/terms/description,dcterms:description,string,
dcterms:,dcterms:bibliographicCitation,Bibliographic Citation,A bibliographic reference for the resource,,,"https://www.gbif.org/species/2439608 Source: GBIF Taxonomic Backbone| Hartge, P., Genetics of reproductive lifespan. Nature Genetics 41, 637 - 638 (2009)",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:Citation,True,False,Citation.bibliographicCitation,http://purl.org/dc/terms/,http://purl.org/dc/terms/bibliographicCitation,dcterms:bibliographicCitation,string,
ods:,ods:isPeerReviewed,Is Peer Reviewed,Is the citation peer reviewed?,,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:Citation,False,False,Citation.isPeerReviewed,http://rs.dissco.eu/opends/terms/,http://rs.dissco.eu/opends/terms/isPeerReviewed,ods:isPeerReviewed,boolean,
ods:,ods:hasAgents,Has Agents,"The agent(s) who made the publication, contains an ods:Agent object",,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:Citation,False,False,Citation.hasAgents,http://rs.dissco.eu/opends/terms/,http://rs.dissco.eu/opends/terms/hasAgents,ods:hasAgents,object,
ods:,EntityRelationship,Entity Relationship,Describes relationships between digital object and any external resources. An example could be a relationship to the Sequence record of the specimen in a DNA database.,,,,http://www.w3.org/2000/01/rdf-schema#Class,ods:EntityRelationship,False,True,EntityRelationship,http://rs.dissco.eu/opends/terms/,http://rs.dissco.eu/opends/terms/EntityRelationship,ods:EntityRelationship,,
dwc:,dwc:relationshipOfResource,Relationship Of Resource,The relationship of the subject (identified by dwc:resourceID) to the object (identified by dwc:relatedResourceID),,,hasGBIFID| hasCOLID| hasCollectorID,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:EntityRelationship,True,False,EntityRelationship.relationshipOfResource,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/relationshipOfResource,dwc:relationshipOfResource,string,
dwc:,dwc:relationshipOfResourceID,Relationship Of Resource ID,An identifier for the relationship type (predicate) that connects the subject identified by dwc:resourceID to its object identified by dwc:relatedResourceID,,,https://purl.obolibrary.org/obo/RO_0002456,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:EntityRelationship,False,False,EntityRelationship.relationshipOfResourceID,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/relationshipOfResourceID,dwc:relationshipOfResourceID,string,
dwc:,dwc:relatedResourceID,Related Resource ID,"An identifier for a related resource (the object, rather than the subject of the relationship)",,,3024470157| 5TXLM| 00bv4cx53,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:EntityRelationship,True,False,EntityRelationship.relatedResourceID,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/relatedResourceID,dwc:relatedResourceID,string,
ods:,ods:relatedResourceURI,Related Resource URI,The full resolvable URI to the related resource,,,https://www.gbif.org/occurrence/3024470157| https://ror.org/00bv4cx53| https://www.catalogueoflife.org/data/taxon/5TXLM,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:EntityRelationship,False,False,EntityRelationship.relatedResourceURI,http://rs.dissco.eu/opends/terms/,http://rs.dissco.eu/opends/terms/relatedResourceURI,ods:relatedResourceURI,string,
dwc:,dwc:relationshipEstablishedDate,Relationship Established Date,"The date-time on which the relationship between the two resources was established, following the ISO Date Time Format yyyy-MM-dd'T'HH:mm:ss.SSSXXX",,,2024-05-30T09:46:20.120Z| 2024-10-10T12:12:21.310Z,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:EntityRelationship,False,False,EntityRelationship.relationshipEstablishedDate,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/relationshipEstablishedDate,dwc:relationshipEstablishedDate,string,
dwc:,dwc:relationshipRemarks,Relationship Remarks,Comments or notes about the relationship between the two resources,,,Mother and offspring collected from the same nest,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:EntityRelationship,False,False,EntityRelationship.relationshipRemarks,http://rs.tdwg.org/dwc/terms/,http://rs.tdwg.org/dwc/terms/relationshipRemarks,dwc:relationshipRemarks,string,
ods:,ods:hasAgents,Has Agents,"The agent(s) who created the entityRelationship, contains an ods:Agent object",,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:EntityRelationship,False,False,EntityRelationship.hasAgents,http://rs.dissco.eu/opends/terms/,http://rs.dissco.eu/opends/terms/hasAgents,ods:hasAgents,object,
ods:,Identifier,Identifier,A generic Identifier class which can be attached to multiple classes. It captures information about any identifier of the class.,,,,http://www.w3.org/2000/01/rdf-schema#Class,ods:Identifier,False,True,Identifier,http://rs.dissco.eu/opends/terms/,http://rs.dissco.eu/opends/terms/Identifier,ods:Identifier,,
dcterms:,dcterms:title,Title,A name for the identifier,,,abcd:UnitID| dwc:occurrenceID| ORCID| wikidata| ROR| cetaf stable identifier,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:Identifier,False,False,Identifier.title,http://purl.org/dc/terms/,http://purl.org/dc/terms/title,dcterms:title,string,
dcterms:,dcterms:type,Type,The type of the value in the `dcterms:identifier` field,,,DOI,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:Identifier,False,False,Identifier.type,http://purl.org/dc/terms/,http://purl.org/dc/terms/type,dcterms:type,string,ARK| arXiv| bibcode| DOI| EAN13| EISSN| Handle| IGSN| ISBN| ISSN| ISTC| LISSN| LSID| PMID| PURL| UPC| URL| URN| w3id| UUID| Other| Locally unique identifier
dcterms:,dcterms:identifier,Identifier,The value for the identifier,,,BMNH(E)1902475| RGM.800315| https://orcid.org/0000-0002-5669-2769| https://www.wikidata.org/wiki/Q66581882| https://ror.org/00bv4cx53,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:Identifier,False,False,Identifier.identifier,http://purl.org/dc/terms/,http://purl.org/dc/terms/identifier,dcterms:identifier,string,
dcterms:,dcterms:format,Format,"All possible mime types of content that can be returned by identifier in case the identifier is resolvable. Plain UUIDs for example do not have a dc:format return type, as they are not resolvable on their own. For a list of MIME types see the list maintained by IANA: http://www.iana.org/assignments/media-types/index.html, in particular the text http://www.iana.org/assignments/media-types/text/ and application http://www.iana.org/assignments/media-types/application/ types. Frequently used values are text/html, text/xml, application/rdf+xml, application/json",,,"['application/json', 'text/html']| ['application/rdf+xml', 'application/ld+json']",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:Identifier,False,False,Identifier.format,http://purl.org/dc/terms/,http://purl.org/dc/terms/format,dcterms:format,array<string>,
dcterms:,dcterms:subject,Subject,Additional keywords that the publisher may prefer to be attached to the identifier,,,"['erecolnat', 'As available on label']| ['Registratie nummer', 'RMNH identifier']",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:Identifier,False,False,Identifier.subject,http://purl.org/dc/terms/,http://purl.org/dc/terms/subject,dcterms:subject,array<string>,
ods:,ods:isPartOfLabel,Is Part Of Label,Indicates whether the identifier is part of the physical label,,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:Identifier,False,False,Identifier.isPartOfLabel,http://rs.dissco.eu/opends/terms/,http://rs.dissco.eu/opends/terms/isPartOfLabel,ods:isPartOfLabel,boolean,
ods:,ods:gupriLevel,GUPRI Level,Indicates whether the identifier is a persistent identifier,,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:Identifier,False,False,Identifier.gupriLevel,http://rs.dissco.eu/opends/terms/,http://rs.dissco.eu/opends/terms/gupriLevel,ods:gupriLevel,string,LocallyUniqueStable| GloballyUniqueStable| GloballyUniqueStableResolvable| GloballyUniqueStablePersistentResolvable| GloballyUniqueStablePersistentResolvableFDOCompliant
ods:,ods:identifierStatus,Identifier Status,Indicates the status of the identifier,,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:Identifier,False,False,Identifier.identifierStatus,http://rs.dissco.eu/opends/terms/,http://rs.dissco.eu/opends/terms/identifierStatus,ods:identifierStatus,string,Preferred| Alternative| Superseded
ods:,TombstoneMetadata,Tombstone Metadata,"The tombstone metadata about the tombstoned digital object, including the what, who and when of the tombstoning.",,,,http://www.w3.org/2000/01/rdf-schema#Class,ods:TombstoneMetadata,False,True,TombstoneMetadata,http://rs.dissco.eu/opends/terms/,http://rs.dissco.eu/opends/terms/TombstoneMetadata,ods:TombstoneMetadata,,
ods:,ods:tombstoneDate,Tombstone Date,Timestamp the Digital Object was tombstoned and no longer active. Following the ISO Date Time Format yyyy-MM-dd'T'HH:mm:ss.SSSXXX,,,2021-06-01T12:00:000Z,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:TombstoneMetadata,True,False,TombstoneMetadata.tombstoneDate,http://rs.dissco.eu/opends/terms/,http://rs.dissco.eu/opends/terms/tombstoneDate,ods:tombstoneDate,string,
ods:,ods:tombstoneText,Tombstone Text,A reason why the Digital Object was tombstoned,,,This is a duplicate of XXX| This object was made by mistake,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:TombstoneMetadata,True,False,TombstoneMetadata.tombstoneText,http://rs.dissco.eu/opends/terms/,http://rs.dissco.eu/opends/terms/tombstoneText,ods:tombstoneText,string,
ods:,ods:hasAgents,Has Agents,"The agent(s) who tombstoned the Digital Object, contains an ods:Agent object",,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:TombstoneMetadata,False,False,TombstoneMetadata.hasAgents,http://rs.dissco.eu/opends/terms/,http://rs.dissco.eu/opends/terms/hasAgents,ods:hasAgents,object,
ods:,ods:hasRelatedPIDs,Has Related Pi Ds,The PIDs of the object the tombstoned object is related to,,,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:TombstoneMetadata,False,False,TombstoneMetadata.hasRelatedPIDs,http://rs.dissco.eu/opends/terms/,http://rs.dissco.eu/opends/terms/hasRelatedPIDs,ods:hasRelatedPIDs,array<ods:RelatedPID>,
ods:,RelatedPID,Related PID,Indicates to which other Digital Object the tombstoned record is related to. This can be used when a digital object has been split or merged into other Digital Objects.,,,,http://www.w3.org/2000/01/rdf-schema#Class,ods:RelatedPID,False,True,RelatedPID,http://rs.dissco.eu/opends/terms/,http://rs.dissco.eu/opends/terms/RelatedPID,ods:RelatedPID,,
dcterms:,dcterms:identifier,Identifier,"The PID of the related object, used in cases of `ods:Annotation`, `ods:DigitalMedia` and `ods:DigitalSpecimen`",,,https://doi.org/10.22/XXX-XXX-XXX,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:RelatedPID,False,False,RelatedPID.identifier,http://purl.org/dc/terms/,http://purl.org/dc/terms/identifier,dcterms:identifier,string,
schema:,schema:identifier,Identifier,"The PID of the related object, used in cases of `ods:DataMapping`, `ods:SourceSystem` and `ods:MachineAnnotationService`",,,https://hdl.handle.net/20.5000.1025/XXX-XXX-XXX,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:RelatedPID,False,False,RelatedPID.identifier,http://schema.org/,http://schema.org/identifier,schema:identifier,string,
ods:,ods:relationshipType,Relationship Type,The type of relationship between the tombstoned object and the related object,,,RelatedTo| IsDuplicateOf| IsReplacedWith,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,ods:RelatedPID,False,False,RelatedPID.relationshipType,http://rs.dissco.eu/opends/terms/,http://rs.dissco.eu/opends/terms/relationshipType,ods:relationshipType,string,
